tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term																																													
353569952357285889	76	86	ADR	sleepiness	effexor	"20s 8th day with #effexor still experiencing some side effects (drowsiness,sleepiness,gi effects). moderate improvement in mood #depression"	10041014	sleepiness																																													
353623382228606976					xarelto	g-d it feels good being out of the hospital!! blood clot in leg that landed in my lung. xarelto 4 / 30 days.																																															
353836819030360064	92	106	ADR	Tendon rupture	cipro	@holeri81 crippled since oct of '09 thanks to just 12 cipro pills here...run for your life! tendon rupture is only the tip of the iceberg.	10043248	tendon rupture																																													
353836819030360064	10	18	ADR	Crippled	cipro	@holeri81 crippled since oct of '09 thanks to just 12 cipro pills here...run for your life! tendon rupture is only the tip of the iceberg.	10049278	unable to walk																																													
353854998825795586	90	98	ADR	crippled	cipro	"@doctormcpa  had my doctor attempted to treat with bactrim prior to cipro, i wouldn't be crippled today."	10049278	unable to walk																																													
353904499095650305					cipro	@youngq1313 ya i refuse cipro. i do bactrum if i need an antibiotic																																															
354054424613756928	22	26	ADR	sick	paxil	&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal	10016365	feeling sick																																													
354054424613756928	67	77	ADR	Withdrawal	paxil	&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal	10048010	withdrawal syndrome																																													
354352726815162368	35	41	ADR	HUNGRY	trazodone	@thebookgirl985 trazodone makes me hungry. prop my eyelids open with toothpicks and drive me to a buffet?	10020466	hunger																																													
354352726815162368	43	63	ADR	Prop my eyelids open	trazodone	@thebookgirl985 trazodone makes me hungry. prop my eyelids open with toothpicks and drive me to a buffet?	10041349	somnolence																																													
354352802509766660					tysabri	"@stu_89 nice to know, still not out of 2nd relapse, got to give tysabri a go i think, just scared about the brain virus."																																															
347950374063329280	77	94	ADR	connective tissue	avelox	"@misterak47 @cbs i don't know what that has to do w/ me. avelox has hurt my connective tissue,lungs and thyroid. i guess i should feel lucky"	10061087	connective tissue disorder																																													
347950374063329280	95	100	ADR	lungs	avelox	"@misterak47 @cbs i don't know what that has to do w/ me. avelox has hurt my connective tissue,lungs and thyroid. i guess i should feel lucky"	10025082	lung disorder																																													
347950374063329280	105	112	ADR	thyroid	avelox	"@misterak47 @cbs i don't know what that has to do w/ me. avelox has hurt my connective tissue,lungs and thyroid. i guess i should feel lucky"	10043709	thyroid disorder																																													
343406657717547008	78	84	ADR	drowsy	baclofen	i am never taking baclofen and norflex the same day again. first i felt super drowsy but now i feel extremely high and it's freaking me out.	10013649	drowsiness																																													
343406657717547008	110	114	ADR	high	baclofen	i am never taking baclofen and norflex the same day again. first i felt super drowsy but now i feel extremely high and it's freaking me out.	10016333	feeling high																																													
343565430239158272	25	29	ADR	high	baclofen	baclofen gives me a head high but it makes me feel like throwing up after. ugh. #thestruggle	10016333	feeling high																																													
343565430239158272	46	67	ADR	feel like throwing up	baclofen	baclofen gives me a head high but it makes me feel like throwing up after. ugh. #thestruggle	10028813	nausea																																													
332278485278134274	21	27	ADR	 burns	cipro	the cipro in you eyes burns but works its buffered for your ears seems stupid but if they take your life take it back	10006774	burning eyes																																													
333719476254154752					cipro	"got a script of cipro for a uti for #motherday. lol, thank god for walk in clinics."																																															
334014050348457985	35	52	ADR	murdering my mind	cipro	the pathway of cipro is definitely murdering my mind right now ? #donedonedone	10027374	mental impairment																																													
348800441192169474	41	67	ADR	weird &amp; bizarre dreams	cipro	rt @indigo_rosie: my medication gives me weird &amp; bizarre dreams. not all bad though. last night i had dinner with the rolling stones #cipro?	10004969	bizarre dreams																																													
350339021471354880	41	59	ADR	anaphylactic shock	cipro	@rickywarwick so true ricky! i went into anaphylactic shock &amp; almost died from taking cipro! dangerous drug - be careful!! take care.	10002199	anaphylactic shock																																													
350339021471354880	66	77	ADR	almost died	cipro	@rickywarwick so true ricky! i went into anaphylactic shock &amp; almost died from taking cipro! dangerous drug - be careful!! take care.	10068111	near death experience																																													
350706433580474368	15	42	ADR	nose feel like its bleeding	cipro	cipro makes my nose feel like its bleeding. but it's not. #phantomsangre	10005124	bleeding nose																																													
353176251315388416	81	85	ADR	weak	cipro	all i have to say is cipro will mess you up kids. don't get sick! #blagh #gross #weak	10047862	weakness																																													
