tweet,class
stew_NOUN prozac_NOUN new_ADJ generation_NOUN :d_NOUN,0
banana_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_NOUN,0
rt_NOUN he_PRON parent_NOUN be_AUX dead_ADJ and_CCONJ he_PRON be_AUX give_VERB gothbe_NOUN everything_PRON patient_NOUN bruce_NOUN wayne_NOUN sativa_NOUN lozenge_NOUN,0
person_NOUN or_CCONJ lady_NOUN run_VERB rt_NOUN bananas_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_NOUN,0
deaf_NOUN havana_NOUN nicotine_NOUN and_CCONJ alcohol_NOUN save_VERB my_PRON life_NOUN,0
bananas_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_NOUN,0
bananas_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_ADJ bananatweet_NOUN,0
pristiq_NOUN be_AUX not_PART help_VERB I_PRON be_AUX great_ADJ mood_NOUN want_VERB to_PART live_VERB forever_ADV love_NOUN life_NOUN it_PRON be_AUX easy_ADJ when_ADV I_PRON have_VERB mental_ADJ health_NOUN care_NOUN want_VERB to_PART diethen_VERB,0
I_PRON should_AUX have_AUX know_VERB here_ADV have_VERB lozenge_NOUN,0
yes_INTJ definitely_ADV sometimes_ADV I_PRON feel_VERB as_SCONJ I_PRON be_AUX take_VERB do_AUX not_PART feel_VERB way_NOUN prior_ADJ humira_NOUN,0
oh_INTJ and_CCONJ forget_VERB to_PART mention_VERB I_PRON will_AUX also_ADV have_VERB ground_NOUN paxil_NOUN and_CCONJ mg_NOUN propanalol_NOUN deelishus_NOUN,0
when_ADV my_PRON brother_NOUN do_AUX not_PART have_VERB he_PRON vyvanse_NOUN,0
nice_ADJ to_PART know_VERB still_ADV not_ADV 2nd_ADJ relapse_NOUN get_VERB to_PART give_VERB tysabri_PRON go_NOUN I_PRON think_VERB just_ADV scare_VERB brain_NOUN virus_NOUN,0
depression_NOUN hurts_NOUN cymbalta_NOUN can_AUX help_VERB peacenova_NOUN summertime_NOUN,0
tysabri_PRON be_AUX alpha_ADV vedolizumab_NOUN be_AUX alpha_NOUN integrin_NOUN use_VERB access_NOUN lamina_NOUN propria_NOUN,0
rt_NOUN novartis_NOUN '_PART psoriasis_NOUN drug_NOUN superior_ADJ to_PART enbrel_VERB study_NOUN zurich_NOUN july_ADV reuter_NOUN result_NOUN late_ADJ stage_NOUN study_NOUN,0
please_INTJ advise_VERB if_SCONJ you_PRON know_VERB levaquin_NOUN toxicity_NOUN adverse_NOUN reaction_NOUN I_PRON be_AUX year_NOUN sufferer_NOUN and_CCONJ chronic_ADJ pain_NOUN day_NOUN can_AUX you_PRON help_VERB,0
ok_ADJ new_ADJ twitter_NOUN client_NOUN behave_VERB ex_NOUN mine_PRON sporadic_ADJ and_CCONJ paxil_NOUN instant_NOUN,0
jesus_CCONJ be_AUX throat_NOUN lozenge_NOUN novoice_NOUN,0
they_PRON anticonvulsant_ADJ property_NOUN carbamazepine_NOUN lamotrigine_NOUN phenytoin_NOUN and_CCONJ topiramate_NOUN have_AUX be_AUX report_VERB to_PART cause_VERB seizure_NOUN od_NOUN,0
true_ADJ story_NOUN li'l_ADJ baby_NOUN lozenge_NOUN wake_VERB crying_VERB and_CCONJ clock_NOUN say_VERB m_INTJ so_ADV I_PRON think_VERB you_PRON guy_NOUN,0
dr_NOUN -read_NOUN you_PRON know_VERB side_NOUN effect_NOUN levaquin_NOUN avelox_NOUN and_CCONJ cipro-true_ADJ can_AUX you_PRON help_VERB people_NOUN suffe_NOUN dr_NOUN tell_VERB we_PRON we_PRON mind_NOUN way_NOUN,0
assume_VERB do_AUX you_PRON know_VERB mechanism_NOUN which_PRON it_PRON cause_VERB weight_NOUN gain_NOUN please_INTJ,0
I_PRON do_VERB baclofen_NOUN which_PRON help_VERB incontinent_ADJ urge_NOUN but_CCONJ do_AUX not_PART think_VERB it_PRON be_AUX good_ADJ bowel_NOUN very_ADV personal_ADJ but_CCONJ wtf_NOUN anyone_PRON have_VERB insight_NOUN I_PRON,0
day_NOUN rivaroxaban_ADJ diary_NOUN now_ADV take_VERB painkiller_NOUN only_ADV paracetamol_NOUN but_CCONJ pain_NOUN ease_VERB knee_VERB ache_PRON,0
I_PRON think_VERB I_PRON need_VERB prozac_NOUN,0
rt_NOUN fda_NOUN drug_NOUN safety_NOUN communication_NOUN fda_NOUN be_AUX investigate_VERB death_NOUN follow_VERB injection_NOUN zyprexa_NOUN relprevv_AUX,0
rt_NOUN also_ADV physician_NOUN should_AUX order_VERB load_NOUN dose_NOUN plavix_NOUN effient_NOUN or_CCONJ brilianta_NOUN medstudent_NOUN resident_NOUN,0
vyvanse_NOUN be_AUX greatest_ADJ will_AUX be_AUX my_PRON savior_VERB week_NOUN,0
scary_ADJ movie_NOUN and_CCONJ lot_NOUN caffeine_NOUN and_CCONJ I_PRON do_AUX not_PART take_VERB my_PRON seroquel_NOUN I_PRON feel_VERB rebel_NOUN >:d_NOUN and_CCONJ I_PRON also_ADV feel_VERB idiot_NOUN but_CCONJ that_PRON be_AUX normal_ADJ,0
I_PRON be_AUX fuck_VERB possible_ADJ you_PRON will_AUX never_ADV do_VERB it_PRON not_ADV accomplice_NOUN and_CCONJ fluoxetine_NOUN grab_VERB key_NOUN grand_ADJ antidepressant_NOUN,0
just_ADV see_VERB what_NOUN occur_VERB twitter_NOUN while_SCONJ wait_VERB quetiapine_NOUN to_PART kick_VERB,0
teaminsomnia_NOUN guess_NOUN I_PRON should_AUX take_VERB trazodone_NOUN dr_NOUN give_VERB I_PRON hate_VERB prescription_NOUN but_CCONJ need_VERB sleep_VERB,0
I_PRON be_AUX bore_VERB I_PRON guess_VERB i_PRON will_AUX pack_VERB lip_NOUN use_VERB nicotine_PRON to_PART cure_VERB boredom_NOUN be_AUX not_PART smart_ADJ move_NOUN fuck_VERB it_PRON,0
have_VERB nurse_NOUN other_ADJ day_NOUN tell_VERB I_PRON care_NOUN home_NOUN crush_VERB olanzapine_ADV to_PART put_VERB food_NOUN dementia_NOUN patient_NOUN,0
I_PRON imagine_VERB swallow_VERB one_PRON 's_PART pride_NOUN would_AUX taste_VERB bit_NOUN zinc_NOUN lozenge_NOUN,0
lol_INTJ we_PRON may_AUX need_VERB lot_NOUN docy_NOUN cipro_NOUN and_CCONJ z_NOUN pack_NOUN but_CCONJ if_SCONJ that_PRON get_VERB we_PRON way_NOUN corner_NOUN it_PRON be_AUX mean_VERB to_PART be_AUX,0
hour_NOUN til_SCONJ I_PRON forgo_VERB my_PRON nightly_ADV mg_NOUN seroquel_NOUN xr_NOUN get_VERB ready_ADJ crazy_NOUN,0
not_PART bit_NOUN golden_ADJ vyvanse_NOUN nevergethangover_NOUN,0
I_PRON recently_ADV have_VERB my_PRON venlafaxine_NOUN dosage_NOUN raise_VERB and_CCONJ I_PRON think_VERB that_PRON could_AUX be_AUX why_ADV but_CCONJ side_NOUN effect_NOUN come_VERB and_CCONJ go_VERB,0
I_PRON still_ADV laugh_VERB about_ADV when_ADV tyrel_NOUN and_CCONJ he_PRON gf_NOUN break_VERB 7th_ADJ grade_NOUN so_ADV he_PRON fb_NOUN stat_NOUN be_VERB depresse_VERB &_CCONJ zach_NOUN comment_VERB cymbalta_NOUN can_AUX help_VERB haha_INTJ,0
I_PRON have_AUX make_VERB my_PRON customary_NOUN offer_VERB they_PRON by_SCONJ burn_VERB trainee_NOUN tech_NOUN test_NOUN papers_NOUN fire_NOUN make_VERB primarily_ADV box_NOUN,0
I_PRON start_VERB wear_VERB patch_NOUN way_NOUN of_SCONJ ease_VERB myself_PRON smoking_NOUN habit_NOUN teamfollowback_NOUN,0
sweet_ADJ raw_ADJ flesh_NOUN &_CCONJ summer_NOUN time_NOUN,0
after_SCONJ explain_VERB moa_NOUN lipitor_NOUN and_CCONJ metoprolol_NOUN my_PRON elderly_ADJ patient_NOUN thank_VERB you_PRON hon_NOUN be_AUX not_PART one_NOUN never_ADV explain_VERB nothing_PRON I_PRON,0
rt_NOUN tnovartis_NOUN test_NOUN copy_VERB amgen_NOUN 's_PART enbrel_NOUN late_ADJ stage_NOUN trial_NOUN london_NOUN reuter_NOUN sandoz_INTJ generics_ADJ unit_NOUN nov_NOUN,0
my_PRON website_NOUN form_NOUN be_AUX be_AUX spam_VERB seroquel_NOUN vendor_NOUN really_ADV there_PRON be_VERB spammer_NOUN market_NOUN antipsychotic_NOUN,0
I_PRON mean_VERB paxil_NOUN be_AUX essentially_ADV cocaine_ADJ like_SCONJ I_PRON keep_VERB ask_VERB my_PRON friend_NOUN if_SCONJ they_PRON have_VERB health_NOUN insurance_NOUN yo_NOUN curatedlifestyle_NOUN,0
take_VERB my_PRON lamotrigine_NOUN utc_NOUN long_ADJ drive_NOUN ahead_NOUN I_PRON today_NOUN hope_VERB my_PRON back_ADJ pain_NOUN go_VERB away_ADV,0
about_ADV to_PART take_VERB my_PRON night_NOUN pill_NOUN and_CCONJ realize_VERB my_PRON full_ADJ ass_NOUN bottle_NOUN trazodone_NOUN be_AUX gone_ADJ and_CCONJ I_PRON do_AUX not_PART get_VERB shit_NOUN refill_VERB month_NOUN,0
my_PRON dog_NOUN be_AUX put_VERB xanax_NOUN yesterday_NOUN and_CCONJ if_SCONJ that_PRON do_AUX not_PART work_VERB they_PRON be_AUX go_VERB to_PART put_VERB he_PRON prozac_NOUN mmmkay_INTJ,0
dr_NOUN just_ADV call_VERB I_PRON to_PART let_VERB I_PRON know_VERB he_PRON will_AUX not_PART be_AUX refill_VERB my_PRON humira_NOUN until_SCONJ I_PRON see_VERB you_PRON so_ADV here_ADV 's_PART week_NOUN of_SCONJ wane_VERB health_NOUN,0
I_PRON do_AUX not_PART know_VERB how_ADV name_NOUN brand_VERB medication_NOUN get_VERB they_PRON outrageous_ADJ name_NOUN pristiq_NOUN and_CCONJ,0
I_PRON would_AUX get_VERB follow_NOUN you_PRON while_SCONJ I_PRON be_AUX wait_VERB my_PRON seroquel_NOUN script_VERB to_PART get_AUX fill_VERB,0
medical_ADJ student_NOUN die_VERB after_SCONJ take_VERB ban_ADJ weight_NOUN loss_NOUN drug_NOUN buy_NOUN online_ADV she_PRON be_AUX prescri_VERB anti-depressant_ADJ fluoxetine_NOUN but_CCONJ have_AUX bee_VERB,0
squirtle_NOUN lozenge_NOUN builder_NOUN umph_INTJ rhymeskill_NOUN kinda_PROPN,0
be_AUX completely_ADV honest_ADJ they_PRON you_PRON concern_NOUN it_PRON be_AUX you_PRON health_NOUN have_AUX you_PRON talk_VERB people_NOUN humira_NOUN to_PART find_VERB more_ADJ,0
final_ADJ efficacy_NOUN data_NOUN be_VERB far_ADV below_SCONJ what_PRON we_PRON see_VERB early_ADJ efficacy_NOUN trial_NOUN too_ADV isis_NOUN,0
I_PRON be_AUX mostly_ADV able_ADJ to_PART manage_VERB pain_NOUN without_SCONJ have_VERB to_PART take_VERB m_NOUN prescription_NOUN drug_NOUN today_NOUN be_AUX bad_ADJ baclofen_NOUN &_CCONJ codeine_NOUN day_NOUN,0
yeah_INTJ josh_INTJ you_PRON need_VERB intervention_NOUN depression_NOUN hurts_NOUN cymbalta_NOUN can_AUX help_VERB,0
yes_INTJ it_PRON be_AUX you_PRON be_AUX humira_NOUN right_INTJ be_AUX it_PRON work_VERB as_SCONJ you_PRON would_AUX hope_VERB,0
I_PRON usually_ADV just_ADV take_VERB about_ADV mg_NOUN vyvanse_NOUN and_CCONJ see_VERB where_ADV wind_NOUN comedy_ADJ take_VERB I_PRON but_CCONJ thanks_NOUN man_NOUN I_PRON hope_VERB you_PRON dream_NOUN class_NOUN,0
rt_NOUN if_SCONJ concerned_ADJ pasturella_NOUN dog_NOUN bite_NOUN and_CCONJ penicillin_VERB not_PART option_NOUN consider_VERB doxycycline_NOUN or_CCONJ levofloxacin_NOUN altern_NOUN,0
take_VERB trazodone_NOUN splash_NOUN vodka_NOUN and_CCONJ now_ADV I_PRON be_AUX worried_ADJ that_SCONJ it_PRON will_AUX not_PART work_VERB,0
I_PRON be_AUX and_CCONJ I_PRON think_VERB my_PRON body_NOUN would_AUX be_AUX asleep_ADV if_SCONJ I_PRON let_VERB it_PRON,0
my_PRON midnight_AUX snack_VERB consist_NOUN mg_NOUN pantoprazole_NOUN mg_NOUN paroxetine_NOUN mg_NOUN clonazapam_NOUN and_CCONJ mcg_NOUN beclo-aqueous_ADJ and_CCONJ sometimes_ADV cheesy_NOUN,0
just_ADV listen_VERB music_NOUN it_PRON be_AUX my_PRON nicotine_NOUN,0
feel_VERB effect_NOUN,0
paxil_NOUN rap_NOUN jihad_NOUN rt_NOUN cole_NOUN really_ADV get_VERB song_NOUN call_VERB let_NOUN nas_NOUN down_ADV I_PRON cant_VERB bruh_NOUN I_PRON be_AUX go_VERB to_PART snooze_VERB shit_NOUN so_ADV nicly_ADV,0
my_PRON gp_NOUN should_AUX write_VERB venlafaxine_NOUN prescription_NOUN avoid_VERB thevillage_NOUN,0
when_ADV you_PRON start_VERB I_PRON hear_VERB prozac_NOUN,0
I_PRON guess_VERB i_PRON be_AUX go_VERB to_PART pop_VERB trazodone_NOUN smoke_VERB bowl_NOUN and_CCONJ sleep_NOUN,0
I_PRON might_AUX just_ADV skip_VERB smoking_NOUN and_CCONJ go_VERB straight_ADV lozenge_NOUN because_SCONJ I_PRON can_AUX suck_VERB they_PRON class_NOUN christiancollegerebel_NOUN,0
I_PRON want_VERB to_PART be_AUX throat_ADV cuddle_VERB giant_ADJ lozenge_NOUN,0
nope_INTJ reason_NOUN it_PRON be_AUX tablet_NOUN time_NOUN day_NOUN and_CCONJ mg_NOUN xr_NOUN morning_NOUN,0
yup_INTJ duct_NOUN tape_NOUN and_CCONJ geodon_NOUN or_CCONJ haldol_NOUN and_CCONJ ativan_NOUN and_CCONJ leather_NOUN restraint_NOUN just_ADV kid_VERB duct_NOUN tape_NOUN crazynursemeasure_NOUN,0
bananas_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_ADJ try_VERB it_PRON,0
vyvanse_NOUN make_VERB my_PRON brain_NOUN crazier_ADJ than_SCONJ it_PRON already_ADV be_AUX,0
eat_VERB mg_NOUN seroquel_NOUN and_CCONJ try_VERB to_PART stay_VERB awake_ADJ night_NOUN,0
remember_VERB that_SCONJ time_NOUN I_PRON snort_VERB accident_NOUN and_CCONJ could_AUX not_PART stop_VERB sneezing_VERB good_ADJ time_NOUN,0
that_PRON be_AUX fantastic_ADJ and_CCONJ unheard_ADJ they_PRON try_VERB to_PART charge_VERB I_PRON shot_NOUN enbrel_NOUN and_CCONJ I_PRON need_VERB month_NOUN rheum_INTJ,0
bananas_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_NOUN,0
aw_VERB what_PRON be_PART you_PRON name_NOUN you_PRON feel_VERB lonely_ADJ or_CCONJ alone_ADJ cymbal_VERB could_ADJ cute_ADJ depression_NOUN it_PRON be_AUX okay_ADJ,0
I_PRON be_AUX glorious_ADJ mood_NOUN today_NOUN reason_NOUN wow_INTJ wonder_NOUN vyvanse_NOUN,0
go_VERB hell_NOUN lot_NOUN different_ADJ meds_NOUN to_PART find_VERB combo_NOUN I_PRON be_AUX now_ADV I_PRON personally_ADV rate_VERB anti_ADJ -d_NOUN and_CCONJ,0
rt_NOUN kim_PRON would_PROPN be_AUX always_ADV desperate_ADJ need_NOUN throat_NOUN lozenge_NOUN rhonj_PROPN,0
sort_NOUN nostalgic_NOUN time_NOUN my_PRON life_NOUN when_ADV I_PRON do_AUX not_PART know_VERB how_ADV to_PART pronounce_VERB word_NOUN lozenge_NOUN it_PRON be_AUX time_NOUN mystery_NOUN,0
haladol_INTJ and_CCONJ time_NOUN would_AUX be_AUX true_ADJ nighter_NOUN but_CCONJ probation_NOUN tomorrow_NOUN yep_INTJ again_ADV,0
rt_NOUN humira_NOUN injection_NOUN psoriasis_NOUN gone_VERB board_NOUN &_CCONJ funding_NOUN chief_ADJ pharmacist_NOUN reject_NOUN cause_NOUN derm_NOUN doc_NOUN not_PART try_VERB accetrine_PRON class_NOUN,0
I_PRON gat_VERB taste_NOUN cymbalta_NOUN commercial_ADJ they_PRON show_VERB,0
rt_NOUN top_ADJ prescriber_NOUN blood_NOUN pressure_NOUN drug_NOUN bystolic_NOUN have_AUX receive_VERB speak_VERB fee_NOUN its_PRON maker_NOUN,0
orencia_ADV abatacept_VERB show_VERB comparable_ADJ efficacy_NOUN year_NOUN data_NOUN head_NOUN head_NOUN study_NOUN patient_NOUN moderate_ADJ,0
it_PRON be_AUX obsession_NOUN can_AUX not_PART you_PRON see_VERB just_ADV hand_VERB I_PRON paroxetine_NOUN,0
I_PRON keep_VERB my_PRON weekly_ADJ do_NOUN list_NOUN after_SCONJ they_PRON be_AUX all_ADV cross_VERB record_NOUN thing_NOUN I_PRON have_AUX do_VERB I_PRON think_VERB I_PRON need_VERB more_ADJ prozac_NOUN,0
can_AUX I_PRON take_VERB that_PRON prozac_NOUN I_PRON be_AUX bipolar_ADJ,0
tramadol_NOUN be_AUX not_PART mine_PRON quetiapine_NOUN be_AUX,0
kind_NOUN med_NOUN be_AUX you_PRON dad_NOUN I_PRON get_VERB tysabri_ADV,0
final_ADJ week_NOUN consist_NOUN ine_NOUN 's_PART caffeine_NOUN and_CCONJ,0
that_PRON be_AUX what_PRON happen_VERB I_PRON cymbalta_NOUN,0
give_VERB you_PRON dome_ADV,0
and_CCONJ paroxetine_VERB now_ADV theyh_NOUN be_AUX then_ADV,0
rt_NOUN clinical_ADJ trials_NOUN abbvie_ADJ study_NOUN assess_NOUN role_NOUN predefined_VERB dos_NOUN methotrexate_NOUN when_ADV use_VERB humira_NOUN,0
gotto_NOUN thank_VERB lord_NOUN weed_NOUN and_CCONJ nicotine_NOUN I_PRON can_AUX not_PART sleep_VERB close_ADJ my_PRON eye_NOUN and_CCONJ see_VERB wick_VERB thing_NOUN,0
once_SCONJ lozenge_NOUN put_VERB cough_NOUN to_PART rest_VERB peroxide_NOUN my_PRON fuckin_NOUN chest_NOUN dollop_NOUN water_NOUN and_CCONJ I_PRON be_AUX drop_VERB consciousness_NOUN,0
day_NOUN rivaroxaban_ADJ diary_NOUN doctor_NOUN will_AUX phine_VERB I_PRON back_ADV lunchtime_NOUN I_PRON be_AUX minded_ADJ to_PART take_VERB myself_PRON rvrxbn_NOUN side_NOUN effect_NOUN worsen_NOUN,0
trazodone_PRON be_AUX nasty_ADJ fuck_NOUN when_ADV it_PRON touch_VERB you_PRON tongue_NOUN,0
exam_NOUN vyvanse_NOUN own_VERB bitch_NOUN,0
hopefully_ADV lamictal_NOUN will_AUX start_VERB kick_VERB in_ADV weekend_NOUN,0
same_ADJ he_PRON brain_NOUN surgery_NOUN be_VERB and_CCONJ he_PRON try_VERB vimpat_PRON but_CCONJ nothing_PRON change_VERB youtube_PROPN be_AUX helpful_ADJ vn_NOUN info_NOUN too_ADV,0
more_ADJ you_PRON tweet_VERB about_SCONJ how_ADV depresse_VERB you_PRON be_AUX more_ADV depressed_ADJ you_PRON will_AUX be_AUX so_ADV stop_VERB and_CCONJ go_VERB get_VERB prozac_NOUN,0
cyclizine_NOUN imigran_ADJ naproxen_ADJ and_CCONJ duloxetine_ADJ codeine_NOUN paracetamol_NOUN c_NOUN -c_ADJ gettinguphitofthesummer_NOUN,0
put_VERB call_VERB pdoc_NOUN decision_NOUN,0
I_PRON think_VERB cymbalto_NOUN be_AUX combo_NOUN bunch_NOUN other_ADJ drug_NOUN be_AUX just_ADV talk_VERB someone_PRON else_ADJ this_PRON earlier_ADV,0
tid_NOUN yikes_NOUN,0
venlafaxine_PRON be_AUX not_PART my_PRON friend_NOUN,0
I_PRON definitely_ADV wish_VERB I_PRON be_AUX more_ADV comfortable_ADJ they_PRON it_PRON would_AUX make_VERB weekly_ADJ enbrel_NOUN lot_NOUN easier_ADJ,0
I_PRON be_AUX take_VERB last_ADJ time_NOUN I_PRON do_AUX not_PART ever_ADV want_VERB she_PRON to_PART feel_VERB that_PRON,0
humira_PROPN 's_PART house_NOUN,0
gargle_NOUN warm_ADJ salt_NOUN water_NOUN or_CCONJ make_VERB mix_NOUN honey_NOUN lemon_NOUN and_CCONJ ginger_NOUN other_ADJ that_PRON antiseptic_ADJ throat_NOUN lozenge_NOUN,0
stay_VERB positive_ADJ bro_NOUN hey_INTJ do_AUX you_PRON check_VERB into_SCONJ get_VERB humira_NOUN free_ADJ abbott_ADJ company_NOUN,0
enbrel_NOUN must_AUX be_AUX work_VERB real_ADJ nice_ADJ mickelson_NOUN,0
you_PRON need_VERB to_PART take_VERB cymbalta_NOUN regular_ADJ schedule_NOUN couple_NOUN month_NOUN to_PART see_VERB lasting_VERB effect_NOUN,0
new_ADJ fycompa_NOUN data_NOUN present_VERB international_ADJ epilepsy_NOUN congress_NOUN,0
I_PRON will_AUX not_PART tryto_PART be_AUX boniva_NOUN age_NOUN year_NOUN old_ADJ,0
girl_NOUN you_PRON need_VERB jesus_NOUN and_CCONJ prozac_NOUN,0
rt_NOUN xarelto_NOUN to_PART prevent_VERB stent_ADJ thrombosis_NOUN acs_ADJ patient_NOUN story_NOUN to_PART follow_VERB pm_NOUN,0
trampeze_NOUN show_VERB zoledronic_ADJ acid_NOUN and_CCONJ strontium_NOUN have_VERB significant_ADJ effect_NOUN clinical_ADJ progression_NOUN free_ADJ survival_NOUN,0
I_PRON can_AUX only_ADV get_VERB day_NOUN supply_NOUN time_NOUN,0
comedown_NOUN be_AUX hell_NOUN when_ADV I_PRON go_VERB cold_ADJ turkey_NOUN effexor_SCONJ it_PRON be_AUX about_ADV week_NOUN zap_NOUN noise_NOUN stop_VERB,0
oh_INTJ good_ADJ pandora_NOUN recommend_NOUN that_PRON I_PRON try_VERB cymbalta_NOUN pain_NOUN I_PRON be_AUX now_ADV in_ADV killer_NOUN 's_PART lyric_NOUN,0
oh_INTJ shit_NOUN I_PRON forget_VERB to_PART take_VERB my_PRON seroquel_NOUN be_AUX it_PRON even_ADV worth_ADJ it_PRON to_PART go_VERB back_ADV downstairs_ADV to_PART take_VERB it_PRON,0
I_PRON be_AUX fuck_VERB tireddd_NOUN might_AUX as_ADV well_ADV take_VERB my_PRON trazodone_NOUN and_CCONJ knock_VERB fuck_NOUN,0
my_PRON old_ADJ bottle_NOUN mg_NOUN pill_NOUN my_PRON new_ADJ mg_NOUN epilepsy_ADJ med_NOUN lamictal_ADJ epilepsyprob_NOUN seizure_VERB pill_NOUN,0
I_PRON pop'em_VERB seroquel_NOUN glue_NOUN I_PRON be_AUX stuck_VERB,0
zoloft_NOUN &_CCONJ paxil_NOUN &_CCONJ buspar_NOUN &_CCONJ xanax_NOUN depakote_NOUN ambien_ADJ prozac_NOUN atavan_AUX calm_VERB I_PRON when_ADV I_PRON see_VERB bill_NOUN these_PRON be_AUX few_NOUN my_PRON favorite_ADJ pill_NOUN,0
oh_INTJ geez_INTJ my_PRON lamictal_NOUN have_AUX be_AUX increase_VERB today_NOUN yay_INTJ lol_INTJ we_PRON will_AUX see_VERB,0
my_PRON trazodone_NOUN have_VERB een_NOUN ready_ADJ tuesday_NOUN but_CCONJ we_PRON havent_ADJ go_NOUN to_PART pick_VERB it_PRON yet_ADV and_CCONJ probably_ADV will_AUX not_PART get_VERB to_PART til_VERB weekend_NOUN and_CCONJ im_NOUN hell_NOUN,0
when_ADV heatnation_NOUN come_VERB to_PART play_VERB they_PRON be_AUX better_ADJ prozac_NOUN when_ADV they_PRON do_AUX not_PART like_VERB side_NOUN effect_NOUN lol_INTJ,0
buy_ADJ rope_NOUN bins_NOUN prozac_NOUN,0
diagnose_NOUN confused_ADJ psychotic_ADJ &_CCONJ bipolar_ADJ jihad_NOUN leftie_NOUN months_NOUN zyprexa_NOUN free_ADJ environment_NOUN,0
because_SCONJ day_NOUN probably_ADV be_AUX not_PART enough_ADJ to_PART really_ADV notice_VERB if_SCONJ it_PRON help_VERB you_PRON yet_ADV you_PRON could_AUX go_VERB back_ADV lamictal_NOUN,0
not_PART at_ADV all_ADV I_PRON be_AUX open_ADJ book_NOUN paxil_NOUN klonopin_NOUN and_CCONJ xanax_NOUN,0
anyone_PRON else_ADJ enbrel_NOUN able_ADJ to_PART get_VERB it_PRON rheum_INTJ,0
please_INTJ stop_VERB smoking_NOUN try_VERB go_VERB sauna_PROPN day_NOUN row_ADV and_CCONJ feel_VERB nicotine_NOUN flow_VERB you_PRON body_NOUN,0
seroquel_NOUN you_PRON be_AUX amazing_ADJ,0
remicade_VERB until_SCONJ I_PRON develop_VERB antibody_NOUN it_PRON start_VERB same_ADJ year_NOUN so_ADV year_NOUN you_PRON be_AUX great_ADJ britain_NOUN,0
be_AUX my_PRON fluoxetine_NOUN work_VERB or_CCONJ be_AUX it_PRON just_ADV gw_PROPN 's_PART recent_ADJ frequent_ADJ use_NOUN twitter_NOUN give_VERB I_PRON reason_NOUN to_PART wake_VERB I_PRON think_VERB answer_NOUN be_AUX clear_ADJ,0
I_PRON be_AUX mg_NOUN daily_ADJ and_CCONJ have_AUX be_AUX many_ADJ year_NOUN,0
get_VERB tysabri_ADV my_PRON bp_NOUN be_AUX pre-infusion_NOUN ummm_INTJ I_PRON don_NOUN t_NOUN think_VERB that_SCONJ 's_AUX good_ADJ lol_INTJ,0
that_PRON do_AUX work_VERB manual_ADJ training_NOUN render_NOUN straight_ADV bigwig_NOUN demobilize_SCONJ enter_VERB preterit_NOUN lozenge_NOUN dispense_NOUN stud_NOUN,0
I_PRON take_VERB my_PRON vyvanse_NOUN today_NOUN and_CCONJ now_ADV I_PRON feel_VERB like_SCONJ I_PRON could_AUX run_VERB marathon_NOUN woo_NOUN,0
side_NOUN effect_NOUN levaquin_NOUN cipro_NOUN may_AUX increase_VERB risk_NOUN kidney_NOUN injury_NOUN study_NOUN news_NOUN warningsandstudy_NOUN antibiotic_NOUN,0
I_PRON do_AUX not_PART get_VERB how_ADV my_PRON doctor_NOUN recommend_VERB I_PRON humira_NOUN when_ADV fucking_NOUN side_NOUN affect_NOUN be_AUX worst_ADJ than_SCONJ what_PRON I_PRON already_ADV have_VERB may_AUX cause_VERB cancer_NOUN,0
gaw_VERB I_PRON miss_VERB take_VERB my_PRON cymbalta_NOUN last_ADJ nite_NOUN not_ADV good_ADJ ;p_NOUN run_VERB drug_NOUN store_NOUN fast_ADV,0
I_PRON just_ADV take_VERB addy_NOUN and_CCONJ vyvanse_NOUN so_ADV basically_ADV I_PRON be_AUX go_VERB to_PART be_AUX clean_VERB next_ADJ hour_NOUN,0
want_VERB sum_NOUN prozac_NOUN you_PRON can_AUX snort_VERB it_PRON,0
I_PRON will_AUX not_PART be_VERB around_ADV when_ADV you_PRON really_ADV need_VERB I_PRON lozenge_NOUN love_NOUN my_PRON favorite_ADJ radiohead_NOUN song_NOUN,0
I_PRON desperately_ADV need_VERB my_PRON pain_NOUN medicine_NOUN my_PRON kidney_NOUN &_CCONJ trazodone_NOUN to_PART make_VERB I_PRON sleep_VERB but_CCONJ I_PRON can_AUX not_PART sleep_VERB tomorrow_NOUN fuck_NOUN,0
be_AUX yummy_ADJ help_VERB too_ADV rt_NOUN bananas_NOUN contain_VERB natural_ADJ chemical_NOUN that_PRON can_AUX make_VERB person_NOUN happy_ADJ same_ADJ chemical_NOUN find_VERB prozac_NOUN,0
